GeneID1	GeneID2	PCC_severe	feature_type	PCC_severe_abs
BCL2A1	SDCBP	0.56121432807673	transcript-transcript	0.56121432807673
BCL2A1	LYN	0.555131574401611	transcript-transcript	0.555131574401611
RNASE1	MCAM	0.101973566333214	transcript-transcript	0.101973566333214
ME1	OXTR	0.387724470025048	transcript-transcript	0.387724470025048
PFKFB3	GADD45B	0.478111779303225	transcript-transcript	0.478111779303225
SLC11A2	MTX1	-0.520343211552105	transcript-transcript	0.520343211552105
NPAT	TAF5	0.342239413158749	transcript-transcript	0.342239413158749
SCD	ME1	0.172200910488954	transcript-transcript	0.172200910488954
SGTA	THOP1	0.686621537312577	transcript-transcript	0.686621537312577
SPP1	PC	0.103485972713179	transcript-transcript	0.103485972713179
SAT1	S100A9	0.40348457681039	transcript-transcript	0.40348457681039
RPS14	S100A6	0.355218841258276	transcript-transcript	0.355218841258276
CD46	IFIT2	0.188372121622444	transcript-transcript	0.188372121622444
RIT1	IMPA1	0.644974260575608	transcript-transcript	0.644974260575608
TCN1	S100A9	0.335132127589074	transcript-transcript	0.335132127589074
RPS21	S100A6	0.410734738599808	transcript-transcript	0.410734738599808
JUND	GADD45B	-0.133736153029933	transcript-transcript	0.133736153029933
JUND	MFGE8	0.122299844630101	transcript-transcript	0.122299844630101
PLP2	RIT1	0.294209176563075	transcript-transcript	0.294209176563075
INSIG1	ME1	0.313142404720315	transcript-transcript	0.313142404720315
INSIG1	NDST1	0.351631955244324	transcript-transcript	0.351631955244324
PIR	ME1	-0.158717747124672	transcript-transcript	0.158717747124672
PIR	IDH1	0.248544642340155	transcript-transcript	0.248544642340155
PIR	SAT1	-0.183183006496383	transcript-transcript	0.183183006496383
PIR	SMS	-0.32558366286143	transcript-transcript	0.32558366286143
PSMB5	MTX1	0.467927694250169	transcript-transcript	0.467927694250169
TARS1	OAS3	0.64526304951072	transcript-transcript	0.64526304951072
TARS1	NBN	0.585663626263818	transcript-transcript	0.585663626263818
TARS1	MARK3	-0.108524826503386	transcript-transcript	0.108524826503386
TARS1	PMAIP1	0.259075743780678	transcript-transcript	0.259075743780678
PSMD8	PSMB5	0.48887353221554	transcript-transcript	0.48887353221554
STAT5A	PLA2G6	0.514862170316598	transcript-transcript	0.514862170316598
MSN	IFNAR2	0.655476301835676	transcript-transcript	0.655476301835676
MSN	PMAIP1	0.403002830923412	transcript-transcript	0.403002830923412
IRF6	CXCL5	0.168368225031399	transcript-transcript	0.168368225031399
IRF6	ST14	0.165183387377593	transcript-transcript	0.165183387377593
PSMB7	PLP2	0.494441037688889	transcript-transcript	0.494441037688889
PRKCB	SLA	0.307978293765371	transcript-transcript	0.307978293765371
NR1H2	JUND	0.286473888423659	transcript-transcript	0.286473888423659
LCN2	S100A9	0.504081265551718	transcript-transcript	0.504081265551718
LCN2	TCN1	0.930400617261091	transcript-transcript	0.930400617261091
LCN2	PIR	0.256531729534793	transcript-transcript	0.256531729534793
LCN2	IRF6	0.141305282633413	transcript-transcript	0.141305282633413
IFNGR2	CUBN	0.380039482105032	transcript-transcript	0.380039482105032
IL10RB	STAT5A	0.603635481768836	transcript-transcript	0.603635481768836
IL10RB	PMP22	-0.125796630193009	transcript-transcript	0.125796630193009
SDC2	MCAM	0.343331215644888	transcript-transcript	0.343331215644888
SDC1	IRF6	-0.281941789813688	transcript-transcript	0.281941789813688
MAT2A	SPP1	-0.254078427371488	transcript-transcript	0.254078427371488
MAT2A	PRCC	-0.407976414889503	transcript-transcript	0.407976414889503
RARA	GADD45B	0.407010969257178	transcript-transcript	0.407010969257178
RARA	JUND	0.26304117710001	transcript-transcript	0.26304117710001
CD200	IGFBP3	-0.274265735130393	transcript-transcript	0.274265735130393
CD200	SDC2	0.102258125361832	transcript-transcript	0.102258125361832
MKI67	TYMS	0.813617995702481	transcript-transcript	0.813617995702481
MAOA	IRF6	-0.179424654346384	transcript-transcript	0.179424654346384
MNAT1	PPP1R10	-0.400193054837215	transcript-transcript	0.400193054837215
IFIT3	IFIT2	0.957774901522762	transcript-transcript	0.957774901522762
RELB	S100A9	0.55051215937604	transcript-transcript	0.55051215937604
RELB	NFKB2	0.891623111671745	transcript-transcript	0.891623111671745
RELB	IRF6	0.224608065151517	transcript-transcript	0.224608065151517
TBCA	PIGF	0.265485617623946	transcript-transcript	0.265485617623946
SYK	LCN2	0.297272109351178	transcript-transcript	0.297272109351178
ITGA5	STAT5B	0.309464109663592	transcript-transcript	0.309464109663592
SDCBP	TAF4	0.471441913587671	transcript-transcript	0.471441913587671
SDCBP	PFDN4	-0.496133131953764	transcript-transcript	0.496133131953764
TIMP1	S100A6	0.599684793049539	transcript-transcript	0.599684793049539
TIMP1	RPS14	0.560539299160042	transcript-transcript	0.560539299160042
TXNRD1	IFIT3	-0.230823856065769	transcript-transcript	0.230823856065769
RELA	ZBTB17	0.614652954364253	transcript-transcript	0.614652954364253
RELA	RIT1	0.180715293847908	transcript-transcript	0.180715293847908
RELA	PLAUR	0.668392404792209	transcript-transcript	0.668392404792209
TNFAIP3	IRF6	0.222297939395029	transcript-transcript	0.222297939395029
TNFAIP3	RELB	0.175416935685658	transcript-transcript	0.175416935685658
ITGAV	MARK3	0.203375305781797	transcript-transcript	0.203375305781797
ITGAV	PMAIP1	0.412065807276188	transcript-transcript	0.412065807276188
ITGAV	TARS1	0.380101111809454	transcript-transcript	0.380101111809454
ITGAV	MSN	0.717490956235941	transcript-transcript	0.717490956235941
JUNB	GADD45B	0.362262687240636	transcript-transcript	0.362262687240636
JUNB	JUND	0.554124825427466	transcript-transcript	0.554124825427466
JUNB	RARA	0.704482357621797	transcript-transcript	0.704482357621797
PNP	PTGDR	-0.369272059237144	transcript-transcript	0.369272059237144
PNP	PPP1R10	-0.360975593370337	transcript-transcript	0.360975593370337
PNP	RASA1	-0.226606845107613	transcript-transcript	0.226606845107613
PSEN1	IFNGR2	0.84117868745743	transcript-transcript	0.84117868745743
ITGAL	PLEK	0.171346789086585	transcript-transcript	0.171346789086585
TNFRSF1A	KCNJ2	0.34855370546337	transcript-transcript	0.34855370546337
PSMD2	THOP1	0.383202902335604	transcript-transcript	0.383202902335604
PSMD2	MC1R	0.275958285309556	transcript-transcript	0.275958285309556
PSMD2	PSMD8	0.59925408101915	transcript-transcript	0.59925408101915
PSMD2	MNAT1	0.260174443549205	transcript-transcript	0.260174443549205
PSMD2	NDUFAB1	0.29304828681704	transcript-transcript	0.29304828681704
KIT	WNT11	-0.235994320192512	transcript-transcript	0.235994320192512
PTEN	IGF2R	0.661912538634048	transcript-transcript	0.661912538634048
PTEN	SDCBP	0.838533112305465	transcript-transcript	0.838533112305465
PRKN	ITK	-0.116666319261916	transcript-transcript	0.116666319261916
KRAS	TXNRD1	0.893334418547393	transcript-transcript	0.893334418547393
KRAS	RELA	-0.385978846576216	transcript-transcript	0.385978846576216
S100A8	S100A9	0.90883346945281	transcript-transcript	0.90883346945281
S100A8	SAT1	0.342037217059292	transcript-transcript	0.342037217059292
S100A8	TCN1	0.51006462836688	transcript-transcript	0.51006462836688
S100A8	LCN2	0.603173417107612	transcript-transcript	0.603173417107612
S100A8	RELB	0.31098289469499	transcript-transcript	0.31098289469499
S100A8	SYK	0.414513149925407	transcript-transcript	0.414513149925407
NFKBIA	S100A9	0.199181094944885	transcript-transcript	0.199181094944885
NFKBIA	MAOA	0.580817789536113	transcript-transcript	0.580817789536113
NFKBIA	TNFAIP3	0.766295672624722	transcript-transcript	0.766295672624722
NFKBIA	S100A8	0.190144132154796	transcript-transcript	0.190144132154796
ICAM1	S100A9	0.286474152449335	transcript-transcript	0.286474152449335
ICAM1	IRF6	0.332945447652975	transcript-transcript	0.332945447652975
ICAM1	RELB	0.652799923395251	transcript-transcript	0.652799923395251
ICAM1	S100A8	0.18574748362085	transcript-transcript	0.18574748362085
STAT3	PFKFB3	0.670517624812067	transcript-transcript	0.670517624812067
STAT3	RELB	0.157689967286388	transcript-transcript	0.157689967286388
STAT3	NFKBIA	0.579657968551258	transcript-transcript	0.579657968551258
NFKB1	IRF6	0.208618860920481	transcript-transcript	0.208618860920481
NFKB1	LCN2	-0.236432989769697	transcript-transcript	0.236432989769697
NFKB1	RELB	0.152806723232485	transcript-transcript	0.152806723232485
NFKB1	TNFAIP3	0.549744853394258	transcript-transcript	0.549744853394258
NFKB1	PSEN1	0.778461893409815	transcript-transcript	0.778461893409815
CXCL8	SDC1	-0.155965122889723	transcript-transcript	0.155965122889723
CXCL8	PNP	0.102104115637399	transcript-transcript	0.102104115637399
CXCL8	ICAM1	0.458632470077631	transcript-transcript	0.458632470077631
PDGFRB	TAF5	-0.165530259552014	transcript-transcript	0.165530259552014
PDGFRB	WNT11	0.271782705749345	transcript-transcript	0.271782705749345
PDGFRB	IL16	-0.29886610235548	transcript-transcript	0.29886610235548
PDGFRB	TARS1	0.279258732581467	transcript-transcript	0.279258732581467
PTGS2	IMPA1	0.455600017800315	transcript-transcript	0.455600017800315
CXCL2	CXCL5	0.206831419115561	transcript-transcript	0.206831419115561
CXCL2	ICAM1	0.254766465910843	transcript-transcript	0.254766465910843
CXCL2	STAT3	-0.182229477307727	transcript-transcript	0.182229477307727
CXCL2	CXCL8	0.488927463287909	transcript-transcript	0.488927463287909
CXCL1	CXCL5	0.493962345022331	transcript-transcript	0.493962345022331
CXCL1	S100A9	0.144248609405691	transcript-transcript	0.144248609405691
CXCL1	RELB	0.269403216919406	transcript-transcript	0.269403216919406
CXCL1	NFKBIA	0.196100470498458	transcript-transcript	0.196100470498458
CXCL1	ICAM1	0.368055442399446	transcript-transcript	0.368055442399446
CXCL1	STAT3	0.301110496771089	transcript-transcript	0.301110496771089
CXCL1	NFKB1	0.174886983552698	transcript-transcript	0.174886983552698
CXCL1	CXCL8	0.75615678935809	transcript-transcript	0.75615678935809
CXCL1	CXCL2	0.382117138356159	transcript-transcript	0.382117138356159
RPS16	S100A6	0.316641039395474	transcript-transcript	0.316641039395474
RPS16	RPS14	0.876074103013981	transcript-transcript	0.876074103013981
RPS16	RPS21	0.942977293552929	transcript-transcript	0.942977293552929
RPS16	NPM1	0.40654290763144	transcript-transcript	0.40654290763144
IL1B	S100A8	0.214194560598579	transcript-transcript	0.214194560598579
IL1B	CXCL1	0.378777612966228	transcript-transcript	0.378777612966228
FOS	IMPA1	0.286756317395329	transcript-transcript	0.286756317395329
FOS	PTGS2	0.743434410838222	transcript-transcript	0.743434410838222
STAT1	MCAM	-0.354649402831503	transcript-transcript	0.354649402831503
STAT1	TARS1	0.536601221450219	transcript-transcript	0.536601221450219
STAT1	SDC2	-0.314534252233098	transcript-transcript	0.314534252233098
CCL5	IDH1	-0.433599158411354	transcript-transcript	0.433599158411354
MMP9	ST14	0.228766066120239	transcript-transcript	0.228766066120239
MMP9	PSEN1	-0.168710809137654	transcript-transcript	0.168710809137654
MMP9	ICAM1	-0.120612579706054	transcript-transcript	0.120612579706054
BCL2A1	MMP1	-0.108316311548888	transcript-transcript	0.108316311548888
BCL2A1	RELB	0.271049437270034	transcript-transcript	0.271049437270034
SLC22A4	CUBN	0.35945405717796	transcript-transcript	0.35945405717796
OSM	SLC11A1	0.303585771643224	transcript-transcript	0.303585771643224
PLA2G4A	MGMT	-0.427625974742232	transcript-transcript	0.427625974742232
CXCR1	SLC11A1	0.277069894439363	transcript-transcript	0.277069894439363
CXCR1	IFIT2	0.338876604927998	transcript-transcript	0.338876604927998
CXCR1	OSM	0.347887799595866	transcript-transcript	0.347887799595866
GADD45B	CXCR1	0.281816090680138	transcript-transcript	0.281816090680138
NDST1	RNASE2	-0.154815267046027	transcript-transcript	0.154815267046027
NDST1	CXCR1	0.116256550566454	transcript-transcript	0.116256550566454
PFKFB3	NBN	0.441499241962563	transcript-transcript	0.441499241962563
S100A4	SLC11A1	0.110400569496767	transcript-transcript	0.110400569496767
S100A4	OSM	0.171138561384425	transcript-transcript	0.171138561384425
S100A4	RNASE2	0.342781626375341	transcript-transcript	0.342781626375341
S100A4	CXCL5	0.270710203385266	transcript-transcript	0.270710203385266
S100A4	CXCR1	0.406258499047406	transcript-transcript	0.406258499047406
S100A4	GADD45B	-0.108539850314947	transcript-transcript	0.108539850314947
PLEK	IFIT2	0.455648035668707	transcript-transcript	0.455648035668707
PLEK	OSM	0.365565044716755	transcript-transcript	0.365565044716755
PLEK	CXCR1	0.317331421100981	transcript-transcript	0.317331421100981
PLEK	GADD45B	0.205890801074323	transcript-transcript	0.205890801074323
S100A9	ORM1	0.470464038195527	transcript-transcript	0.470464038195527
S100A9	SLC11A1	0.316068337836744	transcript-transcript	0.316068337836744
S100A9	OSM	0.327782205261213	transcript-transcript	0.327782205261213
S100A9	CXCR1	0.534281065176986	transcript-transcript	0.534281065176986
S100A9	GADD45B	0.362987666756343	transcript-transcript	0.362987666756343
S100A9	PFKFB3	0.124716352578836	transcript-transcript	0.124716352578836
S100A9	S100A4	0.515924007547462	transcript-transcript	0.515924007547462
S100A9	PLEK	-0.100011228143961	transcript-transcript	0.100011228143961
KCNJ2	PLEK	0.563648617081716	transcript-transcript	0.563648617081716
KCNJ2	S100A9	-0.160390235253988	transcript-transcript	0.160390235253988
SPP1	S100A4	0.451054475983351	transcript-transcript	0.451054475983351
PTGDS	STAT5B	-0.369609076832708	transcript-transcript	0.369609076832708
PTGS1	ORM1	0.204309665638349	transcript-transcript	0.204309665638349
PTGS1	RNASE2	-0.104987488804507	transcript-transcript	0.104987488804507
IL15	IFIT2	0.59768642958758	transcript-transcript	0.59768642958758
IL15	SAT1	0.186836397156047	transcript-transcript	0.186836397156047
PLAUR	PFKFB3	0.266162186674192	transcript-transcript	0.266162186674192
MED1	SET	0.186025925761759	transcript-transcript	0.186025925761759
CFP	OSM	0.180539705843421	transcript-transcript	0.180539705843421
CFP	S100A4	0.585080189636079	transcript-transcript	0.585080189636079
CFP	S100A9	0.596645809238121	transcript-transcript	0.596645809238121
LRP1	PLA2G6	0.307049788808174	transcript-transcript	0.307049788808174
SLA	CST7	0.266927854352708	transcript-transcript	0.266927854352708
SLA	MMP19	-0.101435850175775	transcript-transcript	0.101435850175775
SLA	S100A4	-0.402619954687873	transcript-transcript	0.402619954687873
SLA	STAT5B	0.503757393134201	transcript-transcript	0.503757393134201
SLA	IFNAR2	0.482882640544234	transcript-transcript	0.482882640544234
SLA	KCNA3	-0.290237984529394	transcript-transcript	0.290237984529394
PMAIP1	PFKFB3	0.299389812987496	transcript-transcript	0.299389812987496
PMAIP1	MED1	0.431395772266044	transcript-transcript	0.431395772266044
TCN1	USF1	-0.151924806752773	transcript-transcript	0.151924806752773
ITK	NPAT	0.61282776143289	transcript-transcript	0.61282776143289
ITK	IL16	-0.310114408035669	transcript-transcript	0.310114408035669
MXD1	PLAUR	0.384436160320676	transcript-transcript	0.384436160320676
SMS	SORD	0.568613299286213	transcript-transcript	0.568613299286213
JUND	PRCC	0.43842024172365	transcript-transcript	0.43842024172365
PTPN11	PMAIP1	0.30963939152376	transcript-transcript	0.30963939152376
P4HB	TYRO3	0.108458569251028	transcript-transcript	0.108458569251028
PLP2	S100A6	0.763847589869243	transcript-transcript	0.763847589869243
PLP2	MTX1	0.597875312347511	transcript-transcript	0.597875312347511
IDO1	OAS3	0.557105930255354	transcript-transcript	0.557105930255354
IDO1	NBN	0.406961978207105	transcript-transcript	0.406961978207105
PSMB5	MTX1	0.467927694250169	transcript-transcript	0.467927694250169
PSMB5	SMS	-0.281548390655512	transcript-transcript	0.281548390655512
PSMB5	PLP2	0.218617841037558	transcript-transcript	0.218617841037558
PECAM1	S100A4	0.325232643180826	transcript-transcript	0.325232643180826
TARS1	ACSM3	0.110662579332331	transcript-transcript	0.110662579332331
STAT5A	PTGDS	0.459640197997307	transcript-transcript	0.459640197997307
MSN	PFKFB3	0.525948298669612	transcript-transcript	0.525948298669612
MSN	S100A4	-0.24659506001316	transcript-transcript	0.24659506001316
MSN	IGFBP3	-0.398628484821242	transcript-transcript	0.398628484821242
MSN	SLA	0.366998819141145	transcript-transcript	0.366998819141145
IRF6	MXD1	0.113171801549062	transcript-transcript	0.113171801549062
MMP1	CXCL5	0.242033391984586	transcript-transcript	0.242033391984586
MMP1	S100A4	-0.173007876539219	transcript-transcript	0.173007876539219
PSMB7	RPS21	0.78157454043889	transcript-transcript	0.78157454043889
PRKCB	ITK	0.139059138301382	transcript-transcript	0.139059138301382
PMP22	SLC22A4	-0.151030910222992	transcript-transcript	0.151030910222992
NR1H2	PRCC	0.795403051249556	transcript-transcript	0.795403051249556
NR1H2	JUND	0.286473888423659	transcript-transcript	0.286473888423659
LCN2	TCN1	0.930400617261091	transcript-transcript	0.930400617261091
PRL	MC1R	0.141840128569464	transcript-transcript	0.141840128569464
NPM1	RPS21	0.463596146396971	transcript-transcript	0.463596146396971
TFDP1	PLP2	0.361627630693939	transcript-transcript	0.361627630693939
IFNGR2	EZR	-0.241520495584467	transcript-transcript	0.241520495584467
IL10RB	RIT1	0.403199002967656	transcript-transcript	0.403199002967656
IL10RB	IFNGR2	0.863360167731069	transcript-transcript	0.863360167731069
SDC1	TCN1	-0.101475250011339	transcript-transcript	0.101475250011339
MKI67	STIL	0.739948032758592	transcript-transcript	0.739948032758592
TAP1	OAS3	0.742561700237703	transcript-transcript	0.742561700237703
TAP1	IDO1	0.47940061552238	transcript-transcript	0.47940061552238
IGF2R	S100A9	-0.341998791338416	transcript-transcript	0.341998791338416
IGF2R	KCNJ2	0.603693639636033	transcript-transcript	0.603693639636033
MAOA	NRL	-0.379957326305737	transcript-transcript	0.379957326305737
MAOA	IDH1	-0.136880695440384	transcript-transcript	0.136880695440384
IFIT3	IFIT2	0.957774901522762	transcript-transcript	0.957774901522762
IFIT3	SAT1	0.372158418963199	transcript-transcript	0.372158418963199
IFIT3	IL15	0.616429601061227	transcript-transcript	0.616429601061227
IFIT3	TAP1	0.792595338072711	transcript-transcript	0.792595338072711
RELB	JUND	0.151517034415371	transcript-transcript	0.151517034415371
RELB	SKIV2L	0.423769672230701	transcript-transcript	0.423769672230701
RELB	NR1H2	0.619361466257531	transcript-transcript	0.619361466257531
RELB	RARA	0.687194832208185	transcript-transcript	0.687194832208185
TBCA	RPS21	0.511406539739003	transcript-transcript	0.511406539739003
TBCA	PIR	0.392912108264896	transcript-transcript	0.392912108264896
ITGA5	ORM1	-0.259629813425506	transcript-transcript	0.259629813425506
ITGA5	CST7	0.196106641881448	transcript-transcript	0.196106641881448
ITGA5	RNASE2	-0.255983822670762	transcript-transcript	0.255983822670762
ITGA5	S100A4	0.469165277040048	transcript-transcript	0.469165277040048
SDCBP	PFKFB3	0.734391382398761	transcript-transcript	0.734391382398761
SDCBP	PLAUR	0.149991937989848	transcript-transcript	0.149991937989848
SDCBP	MXD1	0.891955604494292	transcript-transcript	0.891955604494292
SDCBP	LCN2	-0.270675466284689	transcript-transcript	0.270675466284689
TIMP1	IGFBP3	0.220021524525502	transcript-transcript	0.220021524525502
TIMP1	SLA	-0.168558265559309	transcript-transcript	0.168558265559309
TIMP1	ITGA5	0.29150874989034	transcript-transcript	0.29150874989034
TXNRD1	SLC2A1	0.299335974203085	transcript-transcript	0.299335974203085
NDUFAB1	HSPD1	0.241804705992956	transcript-transcript	0.241804705992956
RASA1	ACSM3	0.226852166668519	transcript-transcript	0.226852166668519
RASA1	UNG	-0.325652380205015	transcript-transcript	0.325652380205015
RELA	PLAUR	0.668392404792209	transcript-transcript	0.668392404792209
TNFAIP3	OSM	0.298992272661763	transcript-transcript	0.298992272661763
TNFAIP3	S100A4	-0.475717631022655	transcript-transcript	0.475717631022655
TNFAIP3	PLEK	0.57728310946008	transcript-transcript	0.57728310946008
TNFAIP3	S100A9	-0.182884807969036	transcript-transcript	0.182884807969036
TNFAIP3	CFP	-0.400559439226506	transcript-transcript	0.400559439226506
ITGAV	PFKFB3	0.196905312843649	transcript-transcript	0.196905312843649
ITGAV	S100A4	-0.351276354128595	transcript-transcript	0.351276354128595
ITGAV	SDCBP	0.534360042027316	transcript-transcript	0.534360042027316
TXN	PSMB5	0.302465415291943	transcript-transcript	0.302465415291943
JUNB	USF1	0.567580473464305	transcript-transcript	0.567580473464305
JUNB	SRF	0.578079977541126	transcript-transcript	0.578079977541126
PNP	SORD	0.15245820733344	transcript-transcript	0.15245820733344
PNP	PLP2	0.37767046888677	transcript-transcript	0.37767046888677
PNP	LCN2	0.630010461920713	transcript-transcript	0.630010461920713
PNP	SDCBP	-0.452694253376895	transcript-transcript	0.452694253376895
IRF3	SKIV2L	0.533256172408396	transcript-transcript	0.533256172408396
IRF3	POLD1	0.8271845765484	transcript-transcript	0.8271845765484
IRF3	IKBKG	0.778716395827134	transcript-transcript	0.778716395827134
ITGAL	STAT5B	0.189419788382236	transcript-transcript	0.189419788382236
ITGAL	IL16	0.37215238417469	transcript-transcript	0.37215238417469
ITGAL	PTGDS	0.402022805054206	transcript-transcript	0.402022805054206
ITGAL	ITK	0.134345439852032	transcript-transcript	0.134345439852032
ITGAL	NFKB2	0.591838443661458	transcript-transcript	0.591838443661458
HSP90AA1	HSPD1	0.392157187869305	transcript-transcript	0.392157187869305
HSP90AA1	NDUFAB1	0.116561153749308	transcript-transcript	0.116561153749308
IL10RA	CST7	-0.457802680064621	transcript-transcript	0.457802680064621
IL10RA	IFNAR2	-0.232554159700674	transcript-transcript	0.232554159700674
IL10RA	PTGDS	0.382228910628879	transcript-transcript	0.382228910628879
IL10RA	KCNA3	0.157660796820418	transcript-transcript	0.157660796820418
IL10RA	SLA	-0.199612724997448	transcript-transcript	0.199612724997448
IL10RA	PMAIP1	0.219126559337389	transcript-transcript	0.219126559337389
IL10RA	ITK	0.465343631324153	transcript-transcript	0.465343631324153
IL10RA	MPV17	0.534706482159547	transcript-transcript	0.534706482159547
IL10RA	ITGAL	0.343460414409296	transcript-transcript	0.343460414409296
TNFRSF1A	SAT1	0.412331214738611	transcript-transcript	0.412331214738611
KIT	LCN2	-0.315454236441176	transcript-transcript	0.315454236441176
S100A8	CST7	0.597625980299538	transcript-transcript	0.597625980299538
S100A8	NBN	0.128848744794552	transcript-transcript	0.128848744794552
S100A8	CXCL5	-0.130730339405327	transcript-transcript	0.130730339405327
S100A8	CXCR1	0.374190397472168	transcript-transcript	0.374190397472168
S100A8	PFKFB3	0.192669869027396	transcript-transcript	0.192669869027396
S100A8	S100A4	0.455699867435815	transcript-transcript	0.455699867435815
S100A8	S100A9	0.90883346945281	transcript-transcript	0.90883346945281
S100A8	MMP1	-0.18812608400447	transcript-transcript	0.18812608400447
S100A8	TNFAIP3	-0.171096608475588	transcript-transcript	0.171096608475588
IRF8	ZBTB17	-0.204022623871873	transcript-transcript	0.204022623871873
NFKBIA	OSM	0.556712142976655	transcript-transcript	0.556712142976655
NFKBIA	PLEK	0.419658575126225	transcript-transcript	0.419658575126225
NFKBIA	S100A9	0.199181094944885	transcript-transcript	0.199181094944885
NFKBIA	TNFAIP3	0.766295672624722	transcript-transcript	0.766295672624722
NFKBIA	S100A8	0.190144132154796	transcript-transcript	0.190144132154796
ICAM1	S100A4	0.171006182861611	transcript-transcript	0.171006182861611
ICAM1	S100A9	0.286474152449335	transcript-transcript	0.286474152449335
ICAM1	TNFAIP3	0.583114098732176	transcript-transcript	0.583114098732176
STAT3	PFKFB3	0.670517624812067	transcript-transcript	0.670517624812067
STAT3	LCN2	-0.371038950707962	transcript-transcript	0.371038950707962
NFKB1	PLEK	0.841268010995657	transcript-transcript	0.841268010995657
NFKB1	KCNJ2	0.71199041652171	transcript-transcript	0.71199041652171
LYN	CXCR1	0.519393212392752	transcript-transcript	0.519393212392752
LYN	SAT1	0.580914705830514	transcript-transcript	0.580914705830514
LYN	TAP1	0.263595391149681	transcript-transcript	0.263595391149681
LYN	IFIT3	0.209995919878022	transcript-transcript	0.209995919878022
CXCL8	SLC11A1	-0.26190250086468	transcript-transcript	0.26190250086468
CXCL8	OSM	0.490562603675062	transcript-transcript	0.490562603675062
CXCL8	CXCR1	0.1021761193709	transcript-transcript	0.1021761193709
CXCL8	S100A4	0.218001611626338	transcript-transcript	0.218001611626338
CXCL8	PLEK	0.512547383807687	transcript-transcript	0.512547383807687
CXCL8	KCNJ2	-0.101853652288962	transcript-transcript	0.101853652288962
CXCL8	TNFAIP3	0.175253303648375	transcript-transcript	0.175253303648375
CXCL8	NFKBIA	0.169308198329619	transcript-transcript	0.169308198329619
CXCL8	ICAM1	0.458632470077631	transcript-transcript	0.458632470077631
PDGFRB	S100A4	-0.133041266404823	transcript-transcript	0.133041266404823
PDGFRB	PECAM1	-0.306543437635696	transcript-transcript	0.306543437635696
PTGS2	OSM	0.424232233448321	transcript-transcript	0.424232233448321
PTGS2	RNASE2	-0.253508620897966	transcript-transcript	0.253508620897966
PTGS2	S100A9	-0.302541744136016	transcript-transcript	0.302541744136016
PTGS2	CFP	-0.41509102883227	transcript-transcript	0.41509102883227
PTGS2	TNFAIP3	0.176396596040104	transcript-transcript	0.176396596040104
PTGS2	ICAM1	0.123018915095953	transcript-transcript	0.123018915095953
PTGS2	CXCL8	0.731422052742235	transcript-transcript	0.731422052742235
CXCL2	PFKFB3	0.223481702468203	transcript-transcript	0.223481702468203
CXCL2	PLAUR	0.274642949096103	transcript-transcript	0.274642949096103
CXCL2	PMAIP1	0.314117508902749	transcript-transcript	0.314117508902749
CXCL1	PFKFB3	0.257948087802613	transcript-transcript	0.257948087802613
CXCL1	S100A4	0.462919051064566	transcript-transcript	0.462919051064566
CXCL1	PLAUR	0.413313025204672	transcript-transcript	0.413313025204672
CXCL1	PMAIP1	0.493325817606907	transcript-transcript	0.493325817606907
CXCL1	SDCBP	0.323537081157788	transcript-transcript	0.323537081157788
CXCL1	TIMP1	0.238951207017859	transcript-transcript	0.238951207017859
CXCL1	RELA	0.42607106559948	transcript-transcript	0.42607106559948
CXCL1	CXCL2	0.382117138356159	transcript-transcript	0.382117138356159
RPS16	RPS14	0.876074103013981	transcript-transcript	0.876074103013981
IL1B	IFIT2	0.538670507275184	transcript-transcript	0.538670507275184
IL1B	OSM	0.18716165373376	transcript-transcript	0.18716165373376
IL1B	CXCR1	0.662734900052164	transcript-transcript	0.662734900052164
IL1B	GADD45B	0.125703279907965	transcript-transcript	0.125703279907965
IL1B	PLEK	0.449142248615378	transcript-transcript	0.449142248615378
IL1B	S100A9	0.283554379726954	transcript-transcript	0.283554379726954
IL1B	KCNJ2	0.457601440682011	transcript-transcript	0.457601440682011
IL1B	MMP1	-0.174285985588628	transcript-transcript	0.174285985588628
IL1B	S100A8	0.214194560598579	transcript-transcript	0.214194560598579
IL1B	ICAM1	0.177170252999124	transcript-transcript	0.177170252999124
IL1B	NFKB1	0.565375085471566	transcript-transcript	0.565375085471566
IL1B	PTGS2	0.377234053711694	transcript-transcript	0.377234053711694
FOS	RASA1	0.347981819694611	transcript-transcript	0.347981819694611
FOS	JUNB	0.409452793081475	transcript-transcript	0.409452793081475
STAT1	OAS3	0.865844380196604	transcript-transcript	0.865844380196604
STAT1	NBN	0.758261578387317	transcript-transcript	0.758261578387317
STAT1	IDO1	0.486695092824972	transcript-transcript	0.486695092824972
STAT1	TAP1	0.804280286273049	transcript-transcript	0.804280286273049
CCL5	XCL1	0.59323645180562	transcript-transcript	0.59323645180562
CCL5	KLRD1	0.567807385127107	transcript-transcript	0.567807385127107
MMP9	CST7	0.353023105760983	transcript-transcript	0.353023105760983
MMP9	SLA	0.140020150862557	transcript-transcript	0.140020150862557
MMP9	TIMP1	0.431510010944022	transcript-transcript	0.431510010944022
MMP9	IL10RA	-0.346540658120827	transcript-transcript	0.346540658120827
BCL2A1	SLC11A1	0.294682784847127	transcript-transcript	0.294682784847127
BCL2A1	OSM	0.756710596130436	transcript-transcript	0.756710596130436
BCL2A1	CXCR1	0.506251402669106	transcript-transcript	0.506251402669106
